datetime,post_cum_y,preds,post_preds,post_preds_lower,post_preds_upper,preds_lower,preds_upper,post_cum_pred,post_cum_pred_lower,post_cum_pred_upper,point_effects,point_effects_lower,point_effects_upper,post_cum_effects,post_cum_effects_lower,post_cum_effects_upper
2025-06-12 17:00:00,,24705.68801698069,,,,22536.737349814273,26874.63868414711,,,,831.81198301931,-1337.1386841471103,3000.7626501857267,,,
2025-06-12 18:00:00,,25991.742395594672,,,,23822.791728563334,28160.693062626007,,,,289.7576044053276,-1879.1930626260073,2458.708271436666,,,
2025-06-12 19:00:00,,26677.07015020739,,,,24508.119483302205,28846.020817112578,,,,304.9298497926102,-1864.0208171125778,2473.8805166977945,,,
2025-06-12 20:00:00,,27170.99613020574,,,,25002.04546341837,29339.946796993117,,,,-448.4961302057418,-2617.4467969931175,1720.4545365816302,,,
2025-06-12 21:00:00,,26733.632592097347,,,,24564.681925419995,28902.583258774695,,,,-182.6325920973468,-2351.5832587746954,1986.3180745800055,,,
2025-06-12 22:00:00,,26245.277746801305,,,,24076.3270802267,28414.228413375906,,,,-871.7777468013046,-3040.728413375906,1297.1729197733002,,,
2025-06-12 23:00:00,,24691.480026107554,,,,22522.52935962891,26860.4306925862,,,,-1955.9800261075543,-4124.9306925862,212.97064037109158,,,
2025-06-13 00:00:00,,22359.73004525236,,,,20190.779378863324,24528.68071164139,,,,-1074.7300452523596,-3243.680711641391,1094.2206211366756,,,
2025-06-13 01:00:00,,21145.116041499543,,,,18976.165375194196,23314.06670780489,,,,-532.6160414995429,-2701.56670780489,1636.3346248058042,,,
2025-06-13 02:00:00,,20511.682753588062,,,,18342.73208736087,22680.633419815254,,,,-589.182753588062,-2758.1334198152545,1579.7679126391304,,,
2025-06-13 03:00:00,,19779.28872368425,,,,17610.338057530047,21948.239389838454,,,,-586.2887236842507,-2755.2393898384544,1582.661942469953,,,
2025-06-13 04:00:00,,19044.043410922182,,,,16875.09274483614,21212.994077008225,,,,-427.5434109221824,-2596.494077008225,1741.40725516386,,,
2025-06-13 05:00:00,,18625.882714363885,,,,16456.9320483415,20794.83338038627,,,,39.11728563611541,-2129.8333803862697,2208.0679516585005,,,
2025-06-13 06:00:00,,19169.21187296115,,,,17000.261206998213,21338.16253892409,,,,1910.7881270388498,-258.16253892409077,4079.7387930017867,,,
2025-06-13 07:00:00,,21761.72065945802,,,,19592.7699935506,23930.67132536544,,,,1754.2793405419798,-414.6713253654416,3923.230006449401,,,
2025-06-13 08:00:00,,23868.183175508486,,,,21699.232509652913,26037.133841364062,,,,-88.18317550848587,-2257.1338413640624,2080.767490347087,,,
2025-06-13 09:00:00,,24109.5710326192,,,,21940.620366812043,26278.521698426353,,,,-1534.0710326191984,-3703.0216984263534,634.8796331879566,,,
2025-06-13 10:00:00,,23277.420115246983,,,,21108.469449485045,25446.370781008918,,,,-2457.920115246983,-4626.870781008918,-288.9694494850446,,,
2025-06-13 11:00:00,,22027.881996137803,,,,19858.93133041809,24196.832661857512,,,,-2054.881996137803,-4223.832661857512,114.06866958190949,,,
2025-06-13 12:00:00,,21524.7937222787,,,,19355.843056598427,23693.74438795897,,,,-2201.7937222787004,-4370.74438795897,-32.84305659842721,,,
2025-06-13 13:00:00,,20932.831674350095,,,,18763.881008706652,23101.782339993537,,,,-1686.8316743500945,-3855.782339993537,482.1189912933478,,,
2025-06-13 14:00:00,,20742.277046006224,,,,18573.326380397175,22911.227711615273,,,,-1855.7770460062238,-4024.7277116152727,313.17361960282506,,,
2025-06-13 15:00:00,,20389.532743510605,,,,18220.582077933675,22558.483409087534,,,,-249.03274351060463,-2417.983409087534,1919.9179220663245,,,
2025-06-13 16:00:00,,21434.66083358884,,,,19265.71016804191,23603.61149913577,,,,1164.8391664111587,-1004.1114991357717,3333.789831958089,,,
2025-06-13 17:00:00,,23567.801510680445,,,,21398.850845161527,25736.75217619936,,,,1877.198489319555,-291.7521761993594,4046.149154838473,,,
2025-06-13 18:00:00,,25884.86348264488,,,,23715.912817152126,28053.814148137637,,,,867.6365173551203,-1301.314148137637,3036.587182847874,,,
2025-06-13 19:00:00,,27014.269120844663,,,,24845.318455376342,29183.21978631299,,,,696.2308791553369,-1472.7197863129913,2865.181544623658,,,
2025-06-13 20:00:00,,27630.603882748175,,,,25461.653217302668,29799.554548193682,,,,141.39611725182476,-2027.5545481936824,2310.346782697332,,,
2025-06-13 21:00:00,,27574.04195441681,,,,25405.091288992615,29742.99261984101,,,,-330.54195441681077,-2499.4926198410103,1838.4087110073851,,,
2025-06-13 22:00:00,,26841.470764809255,,,,24672.52009940496,29010.421430213555,,,,-817.4707648092553,-2986.421430213555,1351.4799005950408,,,
2025-06-13 23:00:00,,25258.41202028977,,,,23089.461354904055,27427.36268567548,,,,-2006.4120202897684,-4175.362685675482,162.53864509594496,,,
2025-06-14 00:00:00,,22692.0683460036,,,,20523.11768063524,24861.01901137196,,,,-823.0683460036016,-2992.019011371958,1345.8823193647586,,,
2025-06-14 01:00:00,,21412.306903896504,,,,19243.356238544355,23581.257569248657,,,,-441.8069038965041,-2610.757569248657,1727.1437614556453,,,
2025-06-14 02:00:00,,20563.44293021345,,,,18394.492264876433,22732.393595550464,,,,-424.94293021344856,-2593.893595550464,1744.0077351235668,,,
2025-06-14 03:00:00,,19759.602031741135,,,,17590.651366418257,21928.552697064013,,,,-931.6020317411349,-3100.552697064013,1237.3486335817433,,,
2025-06-14 04:00:00,,18603.209849606243,,,,16434.259184296563,20772.16051491592,,,,51.79015039375736,-2117.1605149159186,2220.740815703437,,,
2025-06-14 05:00:00,,18443.826415917974,,,,16274.875750620624,20612.77708121532,,,,-123.82641591797437,-2292.7770812153212,2045.1242493793761,,,
2025-06-14 06:00:00,,18715.93380263017,,,,16546.983137344338,20884.884467916007,,,,117.06619736982975,-2051.8844679160065,2286.0168626556624,,,
2025-06-14 07:00:00,,19674.90334798662,,,,17505.952682711537,21843.8540132617,,,,470.59665201338066,-1698.3540132617018,2639.547317288463,,,
2025-06-14 08:00:00,,20765.578172445683,,,,18596.62750718064,22934.528837710724,,,,370.92182755431713,-1798.0288377107245,2539.8724928193587,,,
2025-06-14 09:00:00,,21326.027846795365,,,,19157.077181539702,23494.97851205103,,,,-368.5278467953649,-2537.4785120510314,1800.422818460298,,,
2025-06-14 10:00:00,,20875.873532259,,,,18706.922867012094,23044.82419750591,,,,-1436.873532259,-3605.82419750591,732.0771329879062,,,
2025-06-14 11:00:00,,19580.173597618457,,,,17411.22293237973,21749.124262857185,,,,-1677.6735976184573,-3846.6242628571854,491.2770676202708,,,
2025-06-14 12:00:00,,18280.067307028683,,,,16111.116641797591,20449.01797225977,,,,-1379.067307028683,-3548.0179722597713,789.883358202409,,,
2025-06-14 13:00:00,,17488.855662856557,,,,15319.904997632595,19657.80632808051,,,,-1055.8556628565566,-3224.806328080511,1113.095002367405,,,
2025-06-14 14:00:00,,17031.99509660764,,,,14863.044431390343,19200.945761824936,,,,-1265.9950966076394,-3434.945761824936,902.9555686096573,,,
2025-06-14 15:00:00,,16745.77377168402,,,,14576.823106472944,18914.724436895096,,,,-470.2737716840202,-2639.224436895096,1698.6768935270557,,,
2025-06-14 16:00:00,,17621.55361780146,,,,15452.602952596197,19790.504283006725,,,,506.44638219854096,-1662.504283006725,2675.3970474038033,,,
2025-06-14 17:00:00,,19583.830260644045,,,,17414.879595444203,21752.780925843883,,,,1223.1697393559552,-945.7809258438829,3392.120404555797,,,
2025-06-14 18:00:00,,21843.013413414174,,,,19674.0627482194,24011.964078608948,,,,857.9865865858264,-1310.9640786089476,3026.9372517806005,,,
2025-06-14 19:00:00,,23431.20288188882,,,,21262.252216698776,25600.153547078862,,,,518.2971181111789,-1650.6535470788622,2687.2477833012235,,,
2025-06-14 20:00:00,,24323.788874311475,,,,22154.838209125854,26492.7395394971,,,,-655.7888743114745,-2824.739539497099,1513.1617908741464,,,
2025-06-14 21:00:00,,23916.116081384116,,,,21747.16541620262,26085.06674656561,,,,-519.6160813841161,-2688.5667465656115,1649.3345837973793,,,
2025-06-14 22:00:00,,23379.498438839673,,,,21210.547773662034,25548.449104017316,,,,-1004.4984388396733,-3173.449104017316,1164.4522263379658,,,
2025-06-14 23:00:00,,21939.756518486018,,,,19770.805853311973,24108.70718366006,,,,-956.2565184860177,-3125.207183660059,1212.694146688027,,,
2025-06-15 00:00:00,,20524.71016175967,,,,18355.759496588988,22693.66082693035,,,,-547.2101617596709,-2716.1608269303506,1621.7405034110125,,,
2025-06-15 01:00:00,,19526.731026254125,,,,17357.78036108658,21695.68169142167,,,,-504.231026254125,-2673.181691421669,1664.7196389134187,,,
2025-06-15 02:00:00,,18591.10685724851,,,,16422.156192083898,20760.05752241312,,,,-200.6068572485092,-2369.5575224131208,1968.3438079161024,,,
2025-06-15 03:00:00,,17806.789610658747,,,,15637.838945496873,19975.74027582062,,,,-507.2896106587468,-2676.240275820619,1661.6610545031272,,,
2025-06-15 04:00:00,,16916.96578581403,,,,14748.015120654716,19085.91645097335,,,,-636.9657858140308,-2805.916450973349,1531.9848793452838,,,
2025-06-15 05:00:00,,16040.160121683322,,,,13871.209456526392,18209.11078684025,,,,-14.160121683322359,-2183.1107868402505,2154.7905434736076,,,
2025-06-15 06:00:00,,15967.36104100801,,,,13798.41037585331,18136.31170616271,,,,416.6389589919909,-1752.311706162709,2585.5896241466908,,,
2025-06-15 07:00:00,,16580.46538760738,,,,14411.514722454765,18749.416052759996,,,,116.53461239262106,-2052.416052759996,2285.4852775452346,,,
2025-06-15 08:00:00,,17122.517448863422,,,,14953.56678371275,19291.468114014093,,,,92.98255113657797,-2075.968114014093,2261.9332162872506,,,
2025-06-15 09:00:00,,17551.140624914788,,,,15382.189959765932,19720.091290063643,,,,-270.1406249147876,-2439.091290063643,1898.8100402340679,,,
2025-06-15 10:00:00,,17332.2349182123,,,,15163.284253065138,19501.185583359456,,,,-107.73491821229982,-2276.6855833594564,2061.215746934862,,,
2025-06-15 11:00:00,,16967.21126983859,,,,14798.260604693014,19136.161934984164,,,,-84.21126983858994,-2253.161934984164,2084.739395306986,,,
2025-06-15 12:00:00,,16596.682345414803,,,,14427.731680270706,18765.6330105589,,,,54.31765458519658,-2114.6330105589004,2223.2683197292936,,,
2025-06-15 13:00:00,,16426.016779221074,,,,14257.066114078361,18594.967444363792,,,,-270.0167792210741,-2438.9674443637923,1898.9338859216386,,,
2025-06-15 14:00:00,,15936.593437132266,,,,13767.64277199084,18105.544102273692,,,,-20.093437132265535,-2189.0441022736923,2148.8572280091594,,,
2025-06-15 15:00:00,,15903.25731373448,,,,13734.306648594262,18072.2079788747,,,,1182.2426862655193,-986.7079788746996,3351.193351405738,,,
2025-06-15 16:00:00,,17260.095814262826,,,,15091.145149123731,19429.04647940192,,,,1815.404185737174,-353.5464794019208,3984.3548508762688,,,
2025-06-15 17:00:00,,19355.01273416601,,,,17186.06206902797,21523.963399304055,,,,2389.987265833988,221.0366006959448,4558.937930972032,,,
2025-06-15 18:00:00,,21784.499404963182,,,,19615.548739826118,23953.450070100243,,,,1823.0005950368177,-345.95007010024347,3991.9512601738825,,,
2025-06-15 19:00:00,,23491.308155018294,,,,21322.357489882146,25660.25882015444,,,,497.6918449817058,-1671.2588201544386,2666.642510117854,,,
2025-06-15 20:00:00,,23682.376289492622,,,,21513.425624357333,25851.32695462791,,,,296.62371050737784,-1872.3269546279116,2465.5743756426673,,,
2025-06-15 21:00:00,,23551.07747905725,,,,21382.126813922758,25720.02814419174,,,,1157.4225209427495,-1011.5281441917396,3326.3731860772423,,,
2025-06-15 22:00:00,,23850.26157354258,,,,21681.310908408832,26019.212238676322,,,,-158.76157354257884,-2327.712238676322,2010.189091591168,,,
2025-06-15 23:00:00,,22712.911239183777,,,,20543.960574050732,24881.861904316826,,,,-1491.911239183777,-3660.8619043168255,677.0394259492678,,,
2025-06-16 00:00:00,,20556.29694792826,,,,18387.34628279586,22725.247613060656,,,,-246.7969479282583,-2415.7476130606556,1922.153717204139,,,
2025-06-16 01:00:00,,19626.64850925143,,,,17457.69784411964,21795.59917438322,,,,45.85149074856963,-2123.09917438322,2214.8021558803594,,,
2025-06-16 02:00:00,,18991.426566197137,,,,16822.475901065915,21160.37723132836,,,,-70.92656619713671,-2239.877231328359,2098.0240989340855,,,
2025-06-16 03:00:00,,18163.78554301676,,,,15994.834877886067,20332.73620814745,,,,459.2144569832417,-1709.7362081474494,2628.1651221139327,,,
2025-06-16 04:00:00,,17713.32943167822,,,,15544.378766548027,19882.280096808416,,,,187.6705683217806,-1981.2800968084157,2356.6212334519732,,,
2025-06-16 05:00:00,,17102.180849528417,,,,14933.230184398682,19271.13151465815,,,,1271.8191504715833,-897.131514658151,3440.7698156013175,,,
2025-06-16 06:00:00,,17574.16863490895,,,,15405.21796977965,19743.119300038252,,,,3402.3313650910495,1233.3806999617482,5571.282030220351,,,
2025-06-16 07:00:00,,19755.34204112008,,,,17586.391375991177,21924.292706248976,,,,3653.6579588799214,1484.7072937510238,5822.6086240088225,,,
2025-06-16 08:00:00,,21892.15780850888,,,,19723.207143380358,24061.1084736374,,,,1831.3421914911196,-337.6084736373996,4000.2928566196424,,,
2025-06-16 09:00:00,,22311.566533702102,,,,20142.61586857393,24480.51719883027,,,,708.9334662978981,-1460.0171988302718,2877.8841314260717,,,
2025-06-16 10:00:00,,21891.67952366397,,,,19722.728858536128,24060.63018879181,,,,290.82047633602997,-1878.130188791809,2459.7711414638725,,,
2025-06-16 11:00:00,,21269.729769998514,,,,19100.77910487098,23438.68043512605,,,,583.2702300014862,-1585.6804351260507,2752.2208951290195,,,
2025-06-16 12:00:00,,21076.372067907432,,,,18907.421402780183,23245.322733034678,,,,185.1279320925678,-1983.822733034678,2354.0785972198173,,,
2025-06-16 13:00:00,,20589.389715617184,,,,18420.439050490204,22758.340380744165,,,,185.11028438281573,-1983.8403807441646,2354.060949509796,,,
2025-06-16 14:00:00,,20258.230426080507,,,,18089.279760953777,22427.181091207236,,,,-198.23042608050673,-2367.181091207236,1970.7202390462226,,,
2025-06-16 15:00:00,,20041.02517792899,,,,17872.07451280249,22209.975843055487,,,,185.97482207100984,-1982.9758430554866,2354.92548719751,,,
2025-06-16 16:00:00,,20653.211181962022,,,,18484.260516835744,22822.161847088304,,,,1274.7888180379778,-894.1618470883041,3443.739483164256,,,
2025-06-16 17:00:00,,22519.22910819536,,,,20350.27844306928,24688.179773321433,,,,1590.770891804641,-578.1797733214335,3759.721556930719,,,
2025-06-16 18:00:00,,24578.505713553488,,,,22409.555048427603,26747.456378679373,,,,1211.494286446512,-957.4563786793733,3380.4449515723973,,,
2025-06-16 19:00:00,,25862.522649318176,,,,23693.57198419247,28031.473314443887,,,,1492.4773506818237,-676.4733144438869,3661.4280158075308,,,
2025-06-16 20:00:00,,27029.92651820389,,,,24860.975853078347,29198.877183329434,,,,243.57348179610926,-1925.377183329434,2412.5241469216526,,,
2025-06-16 21:00:00,,27088.12137462913,,,,24919.17070950374,29257.072039754516,,,,-669.1213746291287,-2838.0720397545156,1499.8292904962582,,,
2025-06-16 22:00:00,,26127.25798399323,,,,23958.307318867985,28296.20864911847,,,,-1002.2579839932296,-3171.208649118471,1166.6926811320154,,,
2025-06-16 23:00:00,,24492.62082331181,,,,22323.6701581867,26661.571488436915,,,,-1993.6208233118086,-4162.571488436915,175.32984181330175,,,
2025-06-17 00:00:00,,22192.990993821753,,,,20024.040328696774,24361.941658946736,,,,-1104.9909938217534,-3273.9416589467364,1063.959671303226,,,
2025-06-17 01:00:00,,20919.84818606329,,,,18750.897520938426,23088.798851188156,,,,-640.3481860632892,-2809.298851188156,1528.6024790615738,,,
2025-06-17 02:00:00,,20067.40442413762,,,,17898.453759012868,22236.355089262375,,,,-510.4044241376214,-2679.3550892623753,1658.5462409871325,,,
2025-06-17 03:00:00,,19412.047721492218,,,,17243.097056367566,21580.99838661687,,,,-832.0477214922175,-3000.9983866168695,1336.9029436324345,,,
2025-06-17 04:00:00,,18466.11874274986,,,,16297.168077625303,20635.069407874416,,,,-649.1187427498589,-2818.0694078744164,1519.8319223746967,,,
2025-06-17 05:00:00,,17942.63037687417,,,,15773.679711749704,20111.581041998637,,,,392.3696231258291,-1776.5810419986374,2561.3202882502956,,,
2025-06-17 06:00:00,,18896.650178724212,,,,16727.69951359983,21065.600843848595,,,,1836.3498212757877,-332.6008438485951,4005.3004864001705,,,
2025-06-17 07:00:00,,21312.03296201209,,,,19143.082296887787,23480.983627136397,,,,2312.46703798791,143.51637286360346,4481.417703112213,,,
2025-06-17 08:00:00,,23707.237349955438,,,,21538.286684831208,25876.18801507967,,,,192.76265004456218,-1976.1880150796715,2361.713315168792,,,
2025-06-17 09:00:00,,23873.121233679805,,,,21704.17056855564,26042.071898803966,,,,-1192.6212336798053,-3361.571898803966,976.3294314443592,,,
2025-06-17 10:00:00,,22845.55821040935,,,,20676.607545285246,25014.508875533447,,,,-1703.5582104093482,-3872.5088755334473,465.3924547147544,,,
2025-06-17 11:00:00,,21660.515441207277,,,,19491.564776083236,23829.466106331318,,,,-1048.015441207277,-3216.966106331318,1120.9352239167638,,,
2025-06-17 12:00:00,,21191.58099137779,,,,19022.630326253806,23360.531656501775,,,,-1232.0809913777885,-3401.0316565017747,936.8696737461942,,,
2025-06-17 13:00:00,,20618.375315364217,,,,18449.424650240286,22787.325980488153,,,,-973.3753153642174,-3142.3259804881527,1195.5753497597143,,,
2025-06-17 14:00:00,,20244.994788570835,,,,18076.04412344695,22413.94545369472,,,,-794.4947885708352,-2963.4454536947196,1374.4558765530492,,,
2025-06-17 15:00:00,,20144.45844322112,,,,17975.50777809728,22313.409108344957,,,,123.04155677888048,-2045.9091083449566,2291.992221902721,,,
2025-06-17 16:00:00,,21140.30890391252,,,,18971.35823878872,23309.259569036316,,,,1370.6910960874811,-798.259569036316,3539.641761211278,,,
2025-06-17 17:00:00,,23325.280690052034,,,,21156.330024928273,25494.23135517579,,,,1382.2193099479664,-786.7313551757907,3551.169975071727,,,
2025-06-17 18:00:00,,25350.149468127223,,,,23181.198803003503,27519.100133250944,,,,1659.3505318727766,-509.60013325094405,3828.3011969964973,,,
2025-06-17 19:00:00,,27427.167921469903,,,,25258.217256346215,29596.118586593588,,,,108.83207853009662,-2060.1185865935877,2277.7827436537846,,,
2025-06-17 20:00:00,,27735.1624056256,,,,25566.211740501945,29904.113070749256,,,,-83.66240562560051,-2252.6130707492557,2085.2882594980547,,,
2025-06-17 21:00:00,,27530.327706516873,,,,25361.37704139325,29699.2783716405,,,,-481.32770651687315,-2650.2783716404992,1687.6229586067493,,,
2025-06-17 22:00:00,,26715.953182532943,,,,24547.002517409346,28884.90384765654,,,,-934.9531825329432,-3103.90384765654,1233.9974825906538,,,
2025-06-17 23:00:00,,25122.93783758843,,,,22953.98717246486,27291.888502711998,,,,-2021.4378375884298,-4190.388502711998,147.5128275351417,,,
2025-06-18 00:00:00,,22696.86811112075,,,,20527.917445997206,24865.818776244298,,,,-917.3681111207516,-3086.3187762442976,1251.5825540027945,,,
2025-06-18 01:00:00,,21440.84052273705,,,,19271.889857613525,23609.791187860574,,,,-343.84052273704947,-2512.7911878605737,1825.1101423864748,,,
2025-06-18 02:00:00,,20699.88496252699,,,,18530.934297403488,22868.835627650493,,,,-109.38496252699042,-2278.335627650493,2059.565702596512,,,
2025-06-18 03:00:00,,20066.23781198658,,,,17897.287146863095,22235.18847711006,,,,-190.2378119865789,-2359.1884771100595,1978.7128531369053,,,
2025-06-18 04:00:00,,19333.030724032466,,,,17164.080058909003,21501.98138915593,,,,137.4692759675345,-2031.4813891559315,2306.419941090997,,,
2025-06-18 05:00:00,,19115.329573846804,,,,16946.37890872336,21284.280238970252,,,,512.6704261531959,-1656.280238970252,2681.62109127664,,,
2025-06-18 06:00:00,,19758.867716659413,,,,17589.917051535984,21927.818381782843,,,,2570.1322833405866,401.18161821715694,4739.082948464016,,,
2025-06-18 07:00:00,,22526.681451406534,,,,20357.73078628312,24695.63211652995,,,,2076.8185485934664,-92.13211652994869,4245.7692137168815,,,
2025-06-18 08:00:00,,24438.48682458559,,,,22269.536159462186,26607.437489708987,,,,173.5131754144095,-1995.4374897089874,2342.4638405378137,,,
2025-06-18 09:00:00,,24282.821969584147,,,,22113.87130446076,26451.772634707537,,,,-652.8219695841472,-2821.772634707537,1516.1286955392388,,,
2025-06-18 10:00:00,,23325.872473343752,,,,21156.921808220377,25494.823138467127,,,,-1049.372473343752,-3218.323138467127,1119.578191779623,,,
2025-06-18 11:00:00,,22252.095149091365,,,,20083.144483968,24421.04581421473,,,,-978.5951490913649,-3147.545814214729,1190.3555160319993,,,
2025-06-18 12:00:00,,21419.64050709524,,,,19250.689841971885,23588.591172218592,,,,-771.6405070952387,-2940.591172218592,1397.3101580281145,,,
2025-06-18 13:00:00,,20936.001920681465,,,,18767.051255558123,23104.952585804807,,,,-791.501920681465,-2960.4525858048073,1377.4487444418774,,,
2025-06-18 14:00:00,,20558.380815273813,,,,18389.430150150478,22727.331480397148,,,,-675.3808152738129,-2844.331480397148,1493.5698498495221,,,
2025-06-18 15:00:00,,20551.697612695563,,,,18382.74694757224,22720.64827781889,,,,-73.6976126955633,-2242.648277818891,2095.253052427761,,,
2025-06-18 16:00:00,,21504.290855749143,,,,19335.340190625826,23673.24152087246,,,,1223.2091442508572,-945.7415208724597,3392.159809374174,,,
2025-06-18 17:00:00,,23715.999538791326,,,,21547.048873668016,25884.950203914635,,,,1718.000461208674,-450.9502039146355,3886.9511263319837,,,
2025-06-18 18:00:00,,26278.794952690463,,,,24109.84428756716,28447.745617813765,,,,1110.205047309537,-1058.7456178137654,3279.155712432839,,,
2025-06-18 19:00:00,,27832.58866015878,,,,25663.637995035486,30001.539325282076,,,,817.9113398412192,-1351.0393252820759,2986.862004964514,,,
2025-06-18 20:00:00,,28778.26713554663,,,,26609.31647042334,30947.217800669918,,,,-127.26713554663002,-2296.217800669918,2041.6835295766614,,,
2025-06-18 21:00:00,,28631.730742219697,,,,26462.780077096417,30800.681407342985,,,,-599.7307422196973,-2768.681407342985,1569.2199229035832,,,
2025-06-18 22:00:00,,27843.883088977418,,,,25674.93242385414,30012.833754100695,,,,-1060.883088977418,-3229.833754100695,1108.0675761458588,,,
2025-06-18 23:00:00,,26230.678592056152,,,,24061.72792693288,28399.629257179426,,,,-1913.6785920561524,-4082.6292571794256,255.2720730671208,,,
2025-06-19 00:00:00,,23949.1611944479,,,,21780.21052932463,26118.111859571167,,,,-798.6611944479009,-2967.611859571167,1370.2894706753686,,,
2025-06-19 01:00:00,,22810.403923165068,,,,20641.4532580418,24979.35458828833,,,,-605.9039231650677,-2774.85458828833,1563.0467419581983,,,
2025-06-19 02:00:00,,21935.989457472428,,,,19767.038792349165,24104.940122595686,,,,-525.9894574724276,-2694.9401225956863,1642.9612076508347,,,
2025-06-19 03:00:00,,21143.38385103473,,,,18974.433185911475,23312.334516157985,,,,-267.38385103473047,-2436.3345161579855,1901.5668140885246,,,
2025-06-19 04:00:00,,20614.402770818364,,,,18445.452105695113,22783.35343594162,,,,-477.90277081836393,-2646.853435941619,1691.0478943048874,,,
2025-06-19 05:00:00,,20034.287024075664,,,,17865.336358952416,22203.23768919891,,,,433.7129759243362,-1735.2376891989115,2602.663641047584,,,
2025-06-19 06:00:00,,20858.8841526472,,,,18689.933487523955,23027.834817770447,,,,1800.1158473528012,-368.83481777044653,3969.0665124760453,,,
2025-06-19 07:00:00,,23081.794791289853,,,,20912.844126166612,25250.745456413097,,,,1657.7052087101474,-511.2454564130967,3826.655873833388,,,
2025-06-19 08:00:00,,24773.16210355136,,,,22604.21143842812,26942.112768674597,,,,-241.1621035513599,-2410.1127686745967,1927.7885615718806,,,
2025-06-19 09:00:00,,24510.273184894653,,,,22341.322519771416,26679.22385001789,,,,-1022.7731848946532,-3191.72385001789,1146.1774802285836,,,
2025-06-19 10:00:00,,23524.440188531757,,,,21355.489523408523,25693.39085365499,,,,-1608.9401885317566,-3777.8908536549898,560.0104765914766,,,
2025-06-19 11:00:00,,22189.351876710814,,,,20020.40121158758,24358.302541834048,,,,-1532.3518767108144,-3701.3025418340476,636.5987884124188,,,
2025-06-19 12:00:00,,21147.363371476098,,,,18978.412706352865,23316.314036599328,,,,-460.8633714760981,-2629.8140365993277,1708.087293647135,,,
2025-06-19 13:00:00,,21120.299815797232,,,,18951.349150674003,23289.250480920462,,,,-782.2998157972324,-2951.250480920462,1386.6508493259971,,,
2025-06-19 14:00:00,,20840.892724983656,,,,18671.94205986043,23009.843390106886,,,,-506.3927249836561,-2675.3433901068856,1662.5579401395698,,,
2025-06-19 15:00:00,,20996.35915763334,,,,18827.408492510112,23165.309822756564,,,,32.14084236666167,-2136.8098227565642,2201.0915074898876,,,
2025-06-19 16:00:00,,22026.48799735716,,,,19857.537332233936,24195.43866248038,,,,1022.5120026428413,-1146.438662480381,3191.4626677660635,,,
2025-06-19 17:00:00,,24158.496316986675,,,,21989.545651863453,26327.446982109897,,,,1905.003683013325,-263.94698210989736,4073.954348136547,,,
2025-06-19 18:00:00,,26803.47769675715,,,,24634.527031633927,28972.428361880367,,,,865.0223032428512,-1303.9283618803674,3033.9729683660735,,,
2025-06-19 19:00:00,,28241.925693157376,,,,26072.975028034158,30410.8763582806,,,,932.5743068426236,-1236.3763582805987,3101.5249719658423,,,
2025-06-19 20:00:00,,29334.684830441627,,,,27165.734165318412,31503.635495564846,,,,-175.68483044162713,-2344.6354955648458,1993.2658346815879,,,
2025-06-19 21:00:00,,29086.37500779207,,,,26917.424342668855,31255.32567291529,,,,-893.8750077920704,-3062.825672915289,1275.0756573311446,,,
2025-06-19 22:00:00,,27997.464063779742,,,,25828.513398656527,30166.414728902957,,,,-955.464063779742,-3124.414728902957,1213.486601343473,,,
2025-06-19 23:00:00,,26526.706013877883,,,,24357.75534875467,28695.6566790011,,,,-2379.2060138778834,-4548.156679001098,-210.25534875466838,,,
2025-06-20 00:00:00,,23966.917358614184,,,,21797.96669349097,26135.8680237374,,,,-1257.9173586141842,-3426.868023737399,911.0333065090308,,,
2025-06-20 01:00:00,,22540.404097871215,,,,20371.453432748,24709.354762994426,,,,-389.4040978712146,-2558.354762994426,1779.5465672520004,,,
2025-06-20 02:00:00,,21790.77288161692,,,,19621.822216493707,23959.723546740133,,,,-481.2728816169183,-2650.2235467401333,1687.677783506293,,,
2025-06-20 03:00:00,,20983.829813986446,,,,18814.879148863234,23152.780479109657,,,,-598.8298139864455,-2767.780479109657,1570.1208511367659,,,
2025-06-20 04:00:00,,20086.584798393153,,,,17917.63413326994,22255.53546351636,,,,-178.5847983931526,-2347.5354635163603,1990.3658667300588,,,
2025-06-20 05:00:00,,19776.967455167385,,,,17608.016790044174,21945.918120290597,,,,53.5325448326148,-2115.4181202905966,2222.483209955826,,,
2025-06-20 06:00:00,,20198.6487412306,,,,18029.698076107394,22367.599406353813,,,,1804.8512587693986,-364.0994063538128,3973.8019238926063,,,
2025-06-20 07:00:00,,22391.755907227132,,,,20222.805242103925,24560.706572350344,,,,2123.7440927728676,-45.20657235034378,4292.694757896075,,,
2025-06-20 08:00:00,,24397.81648438737,,,,22228.865819264163,26566.767149510582,,,,551.683515612629,-1617.2671495105824,2720.6341807358367,,,
2025-06-20 09:00:00,,24629.01955325894,,,,22460.06888813573,26797.970218382146,,,,-113.51955325893869,-2282.4702183821464,2055.431111864269,,,
2025-06-20 10:00:00,,24048.4021474889,,,,21879.451482365694,26217.35281261211,,,,-305.4021474889014,-2474.352812612109,1863.5485176343063,,,
2025-06-20 11:00:00,,23264.586057535395,,,,21095.635392412187,25433.5367226586,,,,-361.5860575353945,-2530.5367226585986,1807.3646075878132,,,
